******** BOOKKEEPER/CommitList.txt ******
TOTAL NUMBER:1127

Commit{id=9ea37773fa07e8e1c16e654020ae34c3d6564963, ticket=null, release=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=92}}
Commit{id=8aafd10f6634f039e33b0576d4b61121b494e93a, ticket=Ticket{ticketID='BOOKKEEPER-724', creationDate=2014-02-02, resolutionDate=2014-02-06, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=32}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=68ffb83d69e6e9be3da94e78d5f76bd6c57b2316, ticket=null, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=f19744d30ed879022a66de885cb1236d54582d2b, ticket=Ticket{ticketID='BOOKKEEPER-731', creationDate=2014-02-06, resolutionDate=2014-02-10, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=653dd6d733e9022a6189a2c8546bb8e3afa22715, ticket=Ticket{ticketID='BOOKKEEPER-654', creationDate=2013-07-21, resolutionDate=2014-02-21, injectedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=0}, openingVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=51}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=0}, Release{id=4, releaseName='4.2.1', releaseDate=2013-03-27, size commitList=0}, Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=261bb8f671dc233d3b604b3355bb20d82edac539, ticket=null, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=12daded8c22edc11363ec4eddfbba670e66ee9ad, ticket=null, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=9d4ce1671cd6731b9b9652399c24a91c34e0bc65, ticket=Ticket{ticketID='BOOKKEEPER-730', creationDate=2014-02-06, resolutionDate=2014-03-07, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=2d427e8d4b2c1d889ab5586e28e198c140a10489, ticket=Ticket{ticketID='BOOKKEEPER-363', creationDate=2012-08-14, resolutionDate=2014-03-07, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}, Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=0}, Release{id=4, releaseName='4.2.1', releaseDate=2013-03-27, size commitList=0}, Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=1ac25ebe98dd3038f68fe80e79570b9beceb0be8, ticket=Ticket{ticketID='BOOKKEEPER-740', creationDate=2014-03-07, resolutionDate=2014-03-10, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=88533163987f328be1d36c9f6fc208667f2144a0, ticket=null, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=e1838f47800120252a3b5db77b7d1169e1daf801, ticket=Ticket{ticketID='BOOKKEEPER-742', creationDate=2014-04-04, resolutionDate=2014-04-24, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=54c54f71a5fad10838c66c6a6b28ef13d9388931, ticket=Ticket{ticketID='BOOKKEEPER-743', creationDate=2014-04-04, resolutionDate=2014-04-24, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=5c18886657c88f48672554c0f814cf6418ad1e18, ticket=null, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=4c27506835dd0a58ee0a37c4422c44237a344b30, ticket=Ticket{ticketID='BOOKKEEPER-744', creationDate=2014-04-04, resolutionDate=2014-05-06, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=e824ac2691f4e86ac5ced675cd3ffb66f00e059a, ticket=Ticket{ticketID='BOOKKEEPER-744', creationDate=2014-04-04, resolutionDate=2014-05-06, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=19b821c63b91293960041bca7b031614a109a7b8, ticket=null, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=3ed06c0e9246a3ac21e1340d01f1ee7be612194f, ticket=null, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=e3594b50f93b881f8ded9fe26c9ae2f875e054ea, ticket=Ticket{ticketID='BOOKKEEPER-755', creationDate=2014-05-08, resolutionDate=2014-05-14, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=151c50dbe992efcaf0fa831dbf829b792b8bb925, ticket=Ticket{ticketID='BOOKKEEPER-750', creationDate=2014-04-29, resolutionDate=2014-05-23, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=d67f3a752d291b1f55e5b9597eca6b135d3626ee, ticket=Ticket{ticketID='BOOKKEEPER-750', creationDate=2014-04-29, resolutionDate=2014-05-23, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=ce3abc6e03216563613db23bd8dd11cf58645982, ticket=null, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=209dbf4982eb997c9691c4331dcaea3b7e4af6d6, ticket=Ticket{ticketID='BOOKKEEPER-763', creationDate=2014-05-29, resolutionDate=2014-05-30, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=64d0170510849e29de9762957a7107d1a7f07284, ticket=null, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=d11665de31b5ee6969128062569f2081b5d9cf79, ticket=Ticket{ticketID='BOOKKEEPER-751', creationDate=2014-05-07, resolutionDate=2014-05-30, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=d86917af98c2a7442619f1b71aa6d4d1da5945f4, ticket=Ticket{ticketID='BOOKKEEPER-745', creationDate=2014-04-04, resolutionDate=2014-06-02, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=404b83abafb94b62c0ced2ba7cf6878762643746, ticket=Ticket{ticketID='BOOKKEEPER-746', creationDate=2014-04-04, resolutionDate=2014-06-03, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=68deb96d2d1de45eea0c358c0eab39847d51e1f8, ticket=Ticket{ticketID='BOOKKEEPER-766', creationDate=2014-06-03, resolutionDate=2014-06-05, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=80c6e5526c63409e4f359905d0fd319ac7d2b129, ticket=Ticket{ticketID='BOOKKEEPER-767', creationDate=2014-06-04, resolutionDate=2014-06-06, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=c9db762707538a99a92852e60b88bed577b01377, ticket=Ticket{ticketID='BOOKKEEPER-765', creationDate=2014-06-03, resolutionDate=2014-06-10, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}]}, release=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}}

Commit{id=37fda574a530eedc6bd3ba5030e2f3e0805c10f8, ticket=Ticket{ticketID='BOOKKEEPER-768', creationDate=2014-06-17, resolutionDate=2014-07-15, injectedVersion=Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=51}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=8, releaseName='4.3.1', releaseDate=2015-05-24, size commitList=73}, affectedVersions=[Release{id=5, releaseName='4.2.2', releaseDate=2013-10-10, size commitList=0}, Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}, Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=0}]}, release=Release{id=8, releaseName='4.3.1', releaseDate=2015-05-24, size commitList=73}}

Commit{id=8f09334e24deaa8e80674a702c498d802986f3c8, ticket=Ticket{ticketID='BOOKKEEPER-739', creationDate=2014-03-04, resolutionDate=2014-07-23, injectedVersion=Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}, openingVersion=Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=36}, fixedVersion=Release{id=8, releaseName='4.3.1', releaseDate=2015-05-24, size commitList=73}, affectedVersions=[Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}, Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=0}]}, release=Release{id=8, releaseName='4.3.1', releaseDate=2015-05-24, size commitList=73}}

Commit{id=c81076e4d9521bc67653a917e9fb9edbe27bf073, ticket=null, release=Release{id=8, releaseName='4.3.1', releaseDate=2015-05-24, size commitList=73}}

Commit{id=4ec0bf11c3fdb78e390c5c889140d8fbf87ce60b, ticket=null, release=Release{id=8, releaseName='4.3.1', releaseDate=2015-05-24, size commitList=73}}

Commit{id=69620e6561196975295752175b01354877a9fdde, ticket=null, release=Release{id=8, releaseName='4.3.1', releaseDate=2015-05-24, size commitList=73}}

Commit{id=e30e116fc65088aad428b4151e1ab39c73c99676, ticket=null, release=Release{id=8, releaseName='4.3.1', releaseDate=2015-05-24, size commitList=73}}

Commit{id=b6f33e49d0671a5b982bcb3613c5c9844f6aec8b, ticket=Ticket{ticketID='BOOKKEEPER-774', creationDate=2014-07-26, resolutionDate=2014-08-14, injectedVersion=Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}, openingVersion=Release{id=8, releaseName='4.3.1', releaseDate=2015-05-24, size commitList=73}, fixedVersion=Release{id=8, releaseName='4.3.1', releaseDate=2015-05-24, size commitList=73}, affectedVersions=[Release{id=6, releaseName='4.3.0', releaseDate=2014-02-02, size commitList=0}, Release{id=7, releaseName='4.2.3', releaseDate=2014-06-27, size commitList=0}]}, release=Release{id=8, releaseName='4.3.1', releaseDate=2015-05-24, size commitList=73}}
